VisitID,VisitDate,RepID,DoctorID,TerritoryID,VisitType,ProductsDetailed,SamplesGiven,CallOutcome,NextVisitScheduled,VisitDuration_Mins,JointVisitFlag,ManagerID
VIS001604,2024-05-01,REP009,DOC0290,TER017,Planned,"DRG004,DRG003,DRG005",2,Prescription Committed,2024-05-12,20,No,
VIS001428,2024-05-02,REP005,DOC0071,TER012,Follow-up,DRG008,0,Prescription Committed,2024-05-15,13,No,
VIS001773,2024-05-02,REP016,DOC0056,TER010,Planned,"DRG012,DRG014,DRG006,DRG009",1,Sample Accepted,2024-05-25,28,Yes,REP012
VIS002228,2024-05-02,REP012,DOC0019,TER022,Follow-up,"DRG013,DRG005,DRG002,DRG010",1,Sample Accepted,2024-05-29,37,No,
VIS000227,2024-05-04,REP010,DOC0095,TER039,Planned,DRG003,0,Will Consider,2024-05-24,42,No,
VIS000372,2024-05-04,REP019,DOC0127,TER024,Unplanned,DRG010,1,Sample Accepted,2024-05-15,34,Yes,REP017
VIS001614,2024-05-05,REP017,DOC0066,TER009,Planned,"DRG012,DRG003,DRG013",1,Meeting Rescheduled,2024-06-04,34,No,
VIS002719,2024-05-05,REP004,DOC0009,TER022,Planned,"DRG007,DRG008",1,Will Consider,2024-05-31,24,No,
VIS002957,2024-05-05,REP020,DOC0266,TER016,Planned,DRG012,2,Will Consider,2024-05-29,14,No,
VIS000131,2024-05-07,REP017,DOC0123,TER017,Follow-up,"DRG007,DRG014",0,Will Consider,2024-05-26,43,Yes,REP017
VIS000883,2024-05-07,REP019,DOC0294,TER002,Camp,"DRG015,DRG003,DRG001",0,Will Consider,2024-05-29,17,No,
VIS002292,2024-05-07,REP016,DOC0088,TER016,Planned,"DRG012,DRG008,DRG006,DRG013",3,Prescription Committed,2024-06-05,42,No,
VIS002310,2024-05-07,REP017,DOC0198,TER018,Planned,DRG010,1,Meeting Rescheduled,2024-06-06,17,No,
VIS002315,2024-05-07,REP004,DOC0281,TER031,Planned,"DRG008,DRG014,DRG004,DRG003",2,Not Interested,2024-05-16,18,No,
VIS000315,2024-05-08,REP013,DOC0051,TER002,Planned,"DRG013,DRG001",1,Will Consider,2024-05-20,25,Yes,REP017
VIS001142,2024-05-08,REP007,DOC0039,TER024,Unplanned,"DRG007,DRG004,DRG003",1,Prescription Committed,2024-05-21,30,No,
VIS002760,2024-05-08,REP013,DOC0160,TER030,Planned,"DRG002,DRG013",1,Not Interested,2024-05-28,13,No,
VIS002779,2024-05-08,REP001,DOC0125,TER029,Planned,"DRG011,DRG001,DRG009",2,Prescription Committed,2024-05-30,16,No,
VIS000715,2024-05-09,REP005,DOC0023,TER023,Camp,"DRG004,DRG009,DRG013,DRG006",2,Not Interested,2024-06-07,18,No,
VIS001407,2024-05-10,REP015,DOC0200,TER012,Planned,"DRG007,DRG014,DRG015,DRG013",0,Not Interested,2024-05-24,29,Yes,REP017
VIS002836,2024-05-10,REP010,DOC0184,TER011,Planned,DRG011,3,Sample Accepted,2024-06-08,22,No,
VIS000377,2024-05-11,REP011,DOC0273,TER018,Planned,"DRG003,DRG013,DRG002,DRG009",2,Prescription Committed,2024-06-10,30,No,
VIS001631,2024-05-11,REP011,DOC0289,TER008,Follow-up,"DRG001,DRG012",0,Sample Accepted,2024-05-18,43,Yes,REP017
VIS002784,2024-05-11,REP006,DOC0130,TER012,Planned,DRG003,0,Prescription Committed,2024-05-19,19,No,
VIS002679,2024-05-12,REP007,DOC0173,TER001,Planned,"DRG007,DRG008,DRG001,DRG015",1,Prescription Committed,2024-06-05,41,No,
VIS002982,2024-05-12,REP002,DOC0105,TER024,Planned,"DRG005,DRG001",2,Not Interested,2024-06-03,26,No,
VIS001027,2024-05-13,REP009,DOC0045,TER025,Follow-up,DRG004,3,Will Consider,2024-05-20,21,No,
VIS000999,2024-05-14,REP010,DOC0210,TER034,Planned,"DRG010,DRG001,DRG002,DRG006",0,Sample Accepted,2024-05-22,12,No,
VIS000389,2024-05-15,REP006,DOC0002,TER006,CME,DRG009,3,Prescription Committed,2024-05-24,41,No,
VIS001632,2024-05-15,REP011,DOC0233,TER017,Planned,"DRG008,DRG006",2,Will Consider,2024-05-26,11,No,
VIS001729,2024-05-15,REP002,DOC0108,TER003,Follow-up,"DRG015,DRG012,DRG005",1,Sample Accepted,2024-05-25,40,No,
VIS002132,2024-05-15,REP010,DOC0156,TER029,Planned,"DRG014,DRG008",3,Will Consider,2024-05-24,25,No,
VIS001636,2024-05-16,REP006,DOC0026,TER005,CME,"DRG010,DRG004,DRG005,DRG002",2,Sample Accepted,2024-05-31,13,No,
VIS000048,2024-05-17,REP017,DOC0055,TER022,Planned,DRG010,2,Sample Accepted,2024-05-27,12,No,
VIS000818,2024-05-17,REP005,DOC0266,TER022,Planned,DRG014,0,Prescription Committed,2024-05-27,26,No,
VIS000272,2024-05-18,REP018,DOC0039,TER039,Planned,"DRG005,DRG004,DRG009,DRG001",3,Prescription Committed,2024-06-05,27,No,
VIS000429,2024-05-18,REP008,DOC0236,TER008,Camp,"DRG013,DRG006,DRG005",1,Will Consider,2024-06-14,15,No,
VIS002313,2024-05-19,REP005,DOC0293,TER038,Planned,"DRG004,DRG013",2,Will Consider,2024-06-11,30,No,
VIS001062,2024-05-21,REP005,DOC0104,TER031,Planned,"DRG001,DRG014",1,Will Consider,2024-05-30,25,Yes,REP017
VIS001721,2024-05-21,REP006,DOC0142,TER020,Follow-up,"DRG015,DRG006,DRG004,DRG001",0,Will Consider,2024-06-16,42,No,
VIS002093,2024-05-21,REP005,DOC0288,TER035,CME,"DRG012,DRG011,DRG004",1,Will Consider,2024-06-01,31,No,
VIS000759,2024-05-22,REP004,DOC0080,TER018,CME,DRG003,3,Will Consider,2024-06-15,21,Yes,REP012
VIS000762,2024-05-22,REP007,DOC0008,TER003,CME,"DRG015,DRG002,DRG005,DRG009",0,Will Consider,2024-06-17,45,No,
VIS001706,2024-05-22,REP004,DOC0079,TER036,Planned,"DRG004,DRG005,DRG003,DRG009",1,Sample Accepted,2024-06-03,15,No,
VIS001867,2024-05-22,REP020,DOC0188,TER009,Follow-up,"DRG006,DRG010,DRG009",2,Prescription Committed,2024-06-13,24,No,
VIS002337,2024-05-22,REP005,DOC0002,TER015,Unplanned,"DRG007,DRG008",0,Not Interested,2024-06-06,44,No,
VIS001431,2024-05-24,REP008,DOC0292,TER008,Planned,DRG006,1,Prescription Committed,2024-06-17,22,No,
VIS001609,2024-05-24,REP001,DOC0290,TER040,Planned,"DRG012,DRG002,DRG007,DRG008",0,Sample Accepted,2024-06-01,30,No,
VIS000763,2024-05-25,REP009,DOC0257,TER017,Planned,"DRG002,DRG008",3,Sample Accepted,2024-06-21,30,No,
VIS000549,2024-05-26,REP016,DOC0141,TER030,CME,"DRG006,DRG011",0,Sample Accepted,2024-06-22,37,No,
VIS000823,2024-05-26,REP009,DOC0204,TER004,Planned,"DRG006,DRG015,DRG014",3,Sample Accepted,2024-06-04,24,No,
VIS000919,2024-05-26,REP003,DOC0151,TER029,CME,DRG014,1,Sample Accepted,2024-06-02,43,No,
VIS000093,2024-05-27,REP015,DOC0045,TER025,Planned,DRG010,3,Will Consider,2024-06-05,17,No,
VIS000442,2024-05-27,REP010,DOC0045,TER007,Planned,"DRG001,DRG014,DRG013",1,Prescription Committed,2024-06-15,27,Yes,REP012
VIS000849,2024-05-27,REP012,DOC0221,TER004,Planned,"DRG004,DRG007",2,Sample Accepted,2024-06-17,13,No,
VIS000867,2024-05-27,REP012,DOC0125,TER038,Follow-up,DRG007,2,Will Consider,2024-06-13,33,No,
VIS002235,2024-05-27,REP013,DOC0142,TER015,CME,"DRG013,DRG004,DRG007,DRG003",1,Will Consider,2024-06-10,16,No,
VIS002288,2024-05-27,REP005,DOC0090,TER012,Follow-up,"DRG001,DRG015",3,Prescription Committed,2024-06-18,38,No,
VIS002301,2024-05-27,REP012,DOC0118,TER005,Camp,"DRG005,DRG013,DRG004,DRG008",2,Will Consider,2024-06-13,35,No,
VIS002921,2024-05-27,REP016,DOC0220,TER036,Unplanned,"DRG008,DRG003",2,Not Interested,2024-06-20,21,No,
VIS000064,2024-05-28,REP008,DOC0251,TER038,Planned,DRG005,1,Meeting Rescheduled,2024-06-04,23,No,
VIS001352,2024-05-28,REP012,DOC0051,TER012,CME,"DRG014,DRG013,DRG008",1,Sample Accepted,2024-06-26,15,No,
VIS001723,2024-05-28,REP005,DOC0100,TER030,Planned,"DRG015,DRG014",3,Prescription Committed,2024-06-05,33,No,
VIS002190,2024-05-28,REP020,DOC0184,TER036,Planned,DRG002,3,Prescription Committed,2024-06-22,21,No,
VIS002777,2024-05-28,REP010,DOC0194,TER006,Planned,"DRG013,DRG015,DRG006",3,Prescription Committed,2024-06-17,45,Yes,REP012
VIS001467,2024-05-30,REP003,DOC0288,TER012,Planned,"DRG004,DRG012,DRG011",2,Prescription Committed,2024-06-07,11,No,
VIS001811,2024-05-30,REP009,DOC0079,TER024,Unplanned,DRG008,2,Prescription Committed,2024-06-28,12,No,
VIS002911,2024-05-30,REP004,DOC0260,TER008,Planned,DRG013,2,Sample Accepted,2024-06-12,13,Yes,REP012
VIS001572,2024-05-31,REP015,DOC0230,TER017,Planned,"DRG001,DRG015,DRG007,DRG010",1,Sample Accepted,2024-06-09,14,No,
VIS001655,2024-05-31,REP010,DOC0066,TER035,Planned,"DRG010,DRG013,DRG005",0,Not Interested,2024-06-26,26,No,
VIS001930,2024-06-01,REP009,DOC0277,TER037,Planned,"DRG002,DRG009,DRG005,DRG006",1,Will Consider,2024-06-17,23,No,
VIS001949,2024-06-02,REP016,DOC0101,TER002,Follow-up,DRG003,3,Sample Accepted,2024-06-18,18,No,
VIS000218,2024-06-03,REP020,DOC0254,TER020,Planned,"DRG015,DRG009",2,Sample Accepted,2024-06-10,14,No,
VIS000378,2024-06-03,REP016,DOC0116,TER029,Planned,"DRG005,DRG014",2,Not Interested,2024-06-28,31,No,
VIS000440,2024-06-03,REP010,DOC0274,TER033,CME,"DRG009,DRG001,DRG014,DRG012",1,Not Interested,2024-06-13,28,No,
VIS001591,2024-06-03,REP009,DOC0258,TER015,Follow-up,"DRG009,DRG010,DRG011,DRG004",2,Will Consider,2024-07-03,14,No,
VIS002533,2024-06-03,REP009,DOC0222,TER021,Planned,"DRG001,DRG007",1,Not Interested,2024-06-12,14,No,
VIS002435,2024-06-04,REP010,DOC0136,TER032,Planned,"DRG009,DRG006,DRG001,DRG013",2,Sample Accepted,2024-06-29,17,No,
VIS000557,2024-06-05,REP016,DOC0061,TER036,Camp,"DRG013,DRG006,DRG005",3,Prescription Committed,2024-06-26,43,Yes,REP012
VIS001101,2024-06-05,REP009,DOC0215,TER031,Planned,DRG004,1,Not Interested,2024-06-15,43,No,
VIS001728,2024-06-05,REP003,DOC0280,TER017,CME,"DRG008,DRG005,DRG003,DRG006",2,Will Consider,2024-06-17,35,Yes,REP012
VIS000144,2024-06-06,REP006,DOC0031,TER019,CME,"DRG012,DRG015,DRG010,DRG013",1,Sample Accepted,2024-06-21,35,No,
VIS000780,2024-06-06,REP020,DOC0275,TER029,Camp,DRG001,3,Meeting Rescheduled,2024-06-23,18,No,
VIS002001,2024-06-06,REP006,DOC0037,TER011,Planned,"DRG002,DRG005,DRG001,DRG010",1,Sample Accepted,2024-06-15,31,No,
VIS002305,2024-06-06,REP001,DOC0083,TER025,Unplanned,"DRG005,DRG013,DRG002",3,Will Consider,2024-07-05,26,No,
VIS002793,2024-06-06,REP008,DOC0298,TER028,Planned,"DRG009,DRG015,DRG002",0,Sample Accepted,2024-07-03,23,No,
VIS001289,2024-06-07,REP009,DOC0165,TER007,CME,"DRG007,DRG010,DRG002,DRG008",1,Prescription Committed,2024-06-28,28,No,
VIS000641,2024-06-08,REP010,DOC0139,TER038,CME,"DRG005,DRG011,DRG009",1,Will Consider,2024-07-05,16,No,
VIS001789,2024-06-08,REP013,DOC0238,TER025,Follow-up,"DRG014,DRG012,DRG002",1,Will Consider,2024-06-18,41,No,
VIS000989,2024-06-09,REP020,DOC0155,TER015,Follow-up,"DRG012,DRG014,DRG005",1,Sample Accepted,2024-07-02,18,No,
VIS001266,2024-06-09,REP010,DOC0223,TER003,Planned,"DRG014,DRG001",0,Meeting Rescheduled,2024-07-02,15,No,
VIS001802,2024-06-09,REP018,DOC0093,TER018,Unplanned,"DRG010,DRG013",2,Sample Accepted,2024-07-06,19,No,
VIS002583,2024-06-09,REP009,DOC0153,TER012,Camp,"DRG005,DRG003,DRG004",0,Will Consider,2024-07-03,38,No,
VIS000986,2024-06-11,REP008,DOC0077,TER006,Planned,"DRG004,DRG008,DRG011",0,Prescription Committed,2024-07-06,45,No,
VIS002226,2024-06-11,REP003,DOC0266,TER033,Planned,"DRG001,DRG005,DRG013,DRG002",1,Prescription Committed,2024-06-18,39,No,
VIS002910,2024-06-11,REP015,DOC0232,TER021,Planned,"DRG003,DRG004,DRG009,DRG014",2,Prescription Committed,2024-06-20,16,No,
VIS000030,2024-06-12,REP020,DOC0293,TER018,Planned,"DRG012,DRG003",1,Sample Accepted,2024-06-23,18,No,
VIS000267,2024-06-12,REP015,DOC0124,TER006,Planned,"DRG015,DRG004,DRG003,DRG008",0,Will Consider,2024-06-22,23,No,
VIS000970,2024-06-12,REP004,DOC0240,TER009,Planned,DRG007,2,Not Interested,2024-07-08,23,No,
VIS001395,2024-06-12,REP013,DOC0197,TER024,CME,"DRG012,DRG009,DRG003",0,Not Interested,2024-06-21,39,No,
VIS001452,2024-06-12,REP007,DOC0265,TER007,Follow-up,DRG002,3,Prescription Committed,2024-06-30,42,No,
VIS001873,2024-06-12,REP016,DOC0204,TER009,Planned,"DRG008,DRG014,DRG010",3,Will Consider,2024-06-20,11,No,
VIS000574,2024-06-13,REP012,DOC0073,TER020,Planned,"DRG010,DRG002,DRG009",3,Will Consider,2024-06-29,12,No,
VIS001448,2024-06-13,REP014,DOC0186,TER040,Follow-up,DRG011,3,Will Consider,2024-07-03,43,No,
VIS001752,2024-06-13,REP004,DOC0145,TER010,Planned,"DRG003,DRG005,DRG004,DRG001",2,Prescription Committed,2024-06-20,20,No,
VIS001998,2024-06-13,REP005,DOC0220,TER035,Planned,DRG007,2,Will Consider,2024-06-29,20,No,
VIS002111,2024-06-13,REP008,DOC0230,TER032,CME,DRG015,2,Prescription Committed,2024-06-21,22,No,
VIS001433,2024-06-14,REP016,DOC0253,TER013,CME,"DRG003,DRG015,DRG013",1,Will Consider,2024-07-02,39,No,
VIS001830,2024-06-14,REP020,DOC0298,TER035,Planned,DRG015,2,Prescription Committed,2024-07-12,25,No,
VIS002178,2024-06-15,REP015,DOC0168,TER025,Planned,DRG010,0,Not Interested,2024-06-28,29,No,
VIS001084,2024-06-16,REP001,DOC0181,TER030,Unplanned,DRG010,0,Not Interested,2024-07-08,25,No,
VIS002833,2024-06-16,REP008,DOC0213,TER040,Planned,"DRG007,DRG009,DRG012",0,Will Consider,2024-07-09,44,No,
VIS000168,2024-06-17,REP013,DOC0108,TER007,Planned,"DRG011,DRG009,DRG002",1,Prescription Committed,2024-06-30,23,No,
VIS000447,2024-06-17,REP008,DOC0249,TER009,Planned,"DRG015,DRG010,DRG004",0,Will Consider,2024-06-27,21,Yes,REP017
VIS001784,2024-06-17,REP001,DOC0065,TER034,Planned,"DRG014,DRG013,DRG015",0,Prescription Committed,2024-06-26,13,No,
VIS001825,2024-06-19,REP017,DOC0005,TER016,Planned,"DRG011,DRG012",0,Will Consider,2024-06-26,17,No,
VIS001250,2024-06-20,REP013,DOC0142,TER015,Planned,"DRG008,DRG003,DRG002,DRG013",0,Prescription Committed,2024-07-02,37,No,
VIS002528,2024-06-20,REP010,DOC0119,TER019,CME,DRG003,2,Prescription Committed,2024-07-10,26,No,
VIS002998,2024-06-20,REP001,DOC0025,TER021,Planned,"DRG013,DRG014,DRG007",1,Will Consider,2024-07-09,23,No,
VIS000627,2024-06-21,REP018,DOC0119,TER040,Planned,"DRG007,DRG014,DRG010,DRG001",0,Prescription Committed,2024-07-04,34,No,
VIS000776,2024-06-21,REP007,DOC0187,TER022,Camp,"DRG015,DRG003,DRG011",0,Prescription Committed,2024-07-19,32,No,
VIS002092,2024-06-22,REP017,DOC0235,TER013,Planned,"DRG008,DRG011,DRG005",0,Not Interested,2024-07-13,19,No,
VIS000716,2024-06-24,REP018,DOC0258,TER033,Planned,"DRG002,DRG009,DRG003",3,Will Consider,2024-07-15,40,No,
VIS002015,2024-06-24,REP007,DOC0236,TER030,CME,"DRG004,DRG003",3,Sample Accepted,2024-07-11,10,No,
VIS000638,2024-06-25,REP005,DOC0212,TER032,Planned,"DRG010,DRG011,DRG003",0,Prescription Committed,2024-07-13,44,No,
VIS000042,2024-06-26,REP017,DOC0020,TER012,Follow-up,"DRG012,DRG004,DRG005,DRG007",3,Not Interested,2024-07-14,31,No,
VIS000512,2024-06-26,REP012,DOC0160,TER030,Unplanned,"DRG009,DRG012,DRG002",1,Prescription Committed,2024-07-04,16,Yes,REP012
VIS001096,2024-06-26,REP017,DOC0267,TER013,Unplanned,DRG005,0,Meeting Rescheduled,2024-07-20,18,No,
VIS002450,2024-06-26,REP020,DOC0044,TER035,Camp,"DRG013,DRG003,DRG004",3,Prescription Committed,2024-07-25,19,No,
VIS002622,2024-06-26,REP007,DOC0205,TER039,Planned,"DRG014,DRG015,DRG009,DRG004",3,Not Interested,2024-07-14,12,No,
VIS002774,2024-06-26,REP012,DOC0037,TER014,CME,"DRG007,DRG014",1,Not Interested,2024-07-25,11,No,
VIS000904,2024-06-27,REP003,DOC0198,TER001,Planned,DRG003,1,Prescription Committed,2024-07-06,36,No,
VIS000317,2024-06-29,REP020,DOC0125,TER021,Follow-up,"DRG013,DRG001",3,Prescription Committed,2024-07-12,36,No,
VIS000434,2024-06-29,REP004,DOC0107,TER010,Follow-up,"DRG006,DRG009,DRG011",1,Will Consider,2024-07-12,30,No,
VIS000983,2024-06-29,REP007,DOC0274,TER016,Planned,"DRG007,DRG009",0,Will Consider,2024-07-19,19,No,
VIS001308,2024-06-29,REP013,DOC0067,TER036,Planned,"DRG014,DRG004,DRG009",2,Prescription Committed,2024-07-14,45,No,
VIS001538,2024-06-29,REP003,DOC0074,TER040,Planned,"DRG012,DRG009",1,Not Interested,2024-07-17,34,No,
VIS001697,2024-06-30,REP007,DOC0287,TER008,Unplanned,"DRG004,DRG005,DRG009",3,Will Consider,2024-07-19,13,No,
VIS002823,2024-06-30,REP008,DOC0098,TER001,Unplanned,"DRG011,DRG004,DRG010,DRG008",0,Sample Accepted,2024-07-23,41,Yes,REP017
VIS001135,2024-07-01,REP018,DOC0061,TER021,Follow-up,DRG012,2,Not Interested,2024-07-23,17,No,
VIS001804,2024-07-01,REP019,DOC0066,TER024,Camp,"DRG009,DRG007,DRG006,DRG003",0,Not Interested,2024-07-24,16,No,
VIS002044,2024-07-01,REP001,DOC0267,TER033,Unplanned,"DRG013,DRG014,DRG010",0,Sample Accepted,2024-07-31,43,No,
VIS002159,2024-07-01,REP004,DOC0288,TER012,Planned,"DRG004,DRG009,DRG005,DRG006",3,Prescription Committed,2024-07-26,16,No,
VIS002801,2024-07-01,REP016,DOC0102,TER009,Camp,DRG013,0,Will Consider,2024-07-26,19,No,
VIS001678,2024-07-02,REP009,DOC0149,TER029,Planned,"DRG012,DRG004",1,Prescription Committed,2024-07-13,31,No,
VIS002354,2024-07-02,REP020,DOC0102,TER031,CME,DRG012,3,Will Consider,2024-08-01,10,No,
VIS001136,2024-07-03,REP016,DOC0286,TER027,CME,"DRG012,DRG010",1,Will Consider,2024-07-29,37,No,
VIS001466,2024-07-03,REP011,DOC0102,TER038,Follow-up,"DRG006,DRG002",1,Sample Accepted,2024-07-10,29,Yes,REP017
VIS001845,2024-07-03,REP020,DOC0006,TER034,Unplanned,"DRG004,DRG014",2,Prescription Committed,2024-08-02,29,No,
VIS002722,2024-07-03,REP007,DOC0269,TER002,CME,"DRG005,DRG012",0,Will Consider,2024-07-24,42,Yes,REP012
VIS000261,2024-07-04,REP004,DOC0014,TER033,Planned,"DRG003,DRG010,DRG015,DRG013",1,Prescription Committed,2024-07-24,39,No,
VIS000870,2024-07-04,REP019,DOC0088,TER027,Follow-up,"DRG001,DRG005",0,Prescription Committed,2024-07-22,25,No,
VIS002640,2024-07-04,REP015,DOC0030,TER013,Camp,"DRG003,DRG015,DRG009",2,Prescription Committed,2024-07-24,34,No,
VIS002850,2024-07-04,REP013,DOC0183,TER022,CME,"DRG009,DRG001,DRG004,DRG008",0,Not Interested,2024-07-26,18,No,
VIS002882,2024-07-04,REP017,DOC0179,TER040,Planned,"DRG013,DRG012,DRG003",2,Not Interested,2024-07-24,24,No,
VIS002535,2024-07-05,REP009,DOC0276,TER009,Unplanned,"DRG009,DRG002,DRG014",2,Prescription Committed,2024-08-02,29,No,
VIS000388,2024-07-06,REP019,DOC0155,TER028,Planned,"DRG015,DRG014",2,Will Consider,2024-08-04,33,No,
VIS001619,2024-07-06,REP016,DOC0220,TER032,Planned,"DRG013,DRG009",2,Prescription Committed,2024-07-14,34,No,
VIS001500,2024-07-07,REP020,DOC0106,TER024,Planned,"DRG003,DRG014,DRG004",1,Prescription Committed,2024-07-18,25,No,
VIS002767,2024-07-07,REP002,DOC0091,TER027,Planned,"DRG011,DRG006,DRG009,DRG013",2,Will Consider,2024-08-05,22,No,
VIS002831,2024-07-07,REP006,DOC0095,TER003,Planned,"DRG002,DRG014",3,Sample Accepted,2024-07-16,42,No,
VIS002959,2024-07-08,REP017,DOC0046,TER033,Planned,"DRG012,DRG010,DRG008,DRG011",1,Prescription Committed,2024-08-01,12,No,
VIS000804,2024-07-09,REP001,DOC0120,TER039,Planned,"DRG002,DRG010",3,Will Consider,2024-08-01,39,No,
VIS001152,2024-07-09,REP016,DOC0291,TER038,Planned,"DRG008,DRG007,DRG009,DRG011",0,Prescription Committed,2024-08-04,39,No,
VIS000806,2024-07-10,REP010,DOC0237,TER008,Unplanned,"DRG003,DRG010,DRG015",0,Meeting Rescheduled,2024-07-29,19,No,
VIS001478,2024-07-10,REP008,DOC0169,TER019,Camp,"DRG015,DRG007,DRG009,DRG006",0,Not Interested,2024-08-07,32,Yes,REP017
VIS001903,2024-07-10,REP018,DOC0227,TER008,Planned,"DRG005,DRG004",0,Sample Accepted,2024-07-27,34,No,
VIS000124,2024-07-11,REP016,DOC0027,TER020,Planned,"DRG010,DRG009,DRG015,DRG012",3,Sample Accepted,2024-07-21,15,Yes,REP012
VIS000428,2024-07-11,REP002,DOC0140,TER019,CME,"DRG005,DRG007,DRG008,DRG001",0,Prescription Committed,2024-08-10,15,No,
VIS001225,2024-07-11,REP006,DOC0042,TER040,Follow-up,"DRG007,DRG009",2,Not Interested,2024-08-06,30,Yes,REP017
VIS000324,2024-07-13,REP008,DOC0201,TER002,Planned,DRG015,0,Prescription Committed,2024-08-10,30,No,
VIS000516,2024-07-13,REP016,DOC0230,TER005,Planned,"DRG014,DRG012,DRG008",2,Prescription Committed,2024-08-12,21,No,
VIS001809,2024-07-13,REP001,DOC0001,TER033,Planned,"DRG007,DRG006",2,Will Consider,2024-08-06,44,No,
VIS000924,2024-07-15,REP009,DOC0046,TER021,Unplanned,"DRG013,DRG010,DRG002",0,Prescription Committed,2024-08-14,14,No,
VIS001969,2024-07-16,REP010,DOC0136,TER016,Planned,DRG015,3,Prescription Committed,2024-07-26,38,No,
VIS000281,2024-07-17,REP005,DOC0188,TER019,Unplanned,"DRG008,DRG004",2,Not Interested,2024-07-24,34,No,
VIS000282,2024-07-17,REP013,DOC0072,TER016,Follow-up,DRG007,2,Prescription Committed,2024-08-15,19,No,
VIS000614,2024-07-17,REP002,DOC0291,TER004,Camp,"DRG007,DRG002",0,Prescription Committed,2024-08-16,11,No,
VIS000534,2024-07-18,REP014,DOC0139,TER018,Planned,"DRG013,DRG005,DRG014,DRG010",3,Prescription Committed,2024-08-02,15,No,
VIS000001,2024-07-19,REP002,DOC0216,TER037,Unplanned,"DRG013,DRG001",1,Will Consider,2024-07-27,13,Yes,REP017
VIS002521,2024-07-19,REP016,DOC0119,TER012,Follow-up,"DRG004,DRG014,DRG012",2,Will Consider,2024-08-11,24,No,
VIS001041,2024-07-20,REP016,DOC0067,TER040,Follow-up,"DRG013,DRG007,DRG001",0,Sample Accepted,2024-08-07,28,No,
VIS001244,2024-07-22,REP018,DOC0052,TER020,Planned,"DRG015,DRG014",3,Will Consider,2024-08-07,12,Yes,REP017
VIS000586,2024-07-25,REP008,DOC0152,TER031,Follow-up,"DRG006,DRG007,DRG013,DRG002",3,Sample Accepted,2024-08-02,30,No,
VIS001841,2024-07-25,REP009,DOC0014,TER016,CME,"DRG013,DRG004,DRG014,DRG006",2,Not Interested,2024-08-09,21,No,
VIS002141,2024-07-25,REP003,DOC0213,TER021,Planned,"DRG007,DRG009,DRG006,DRG008",3,Not Interested,2024-08-15,34,No,
VIS002994,2024-07-25,REP005,DOC0121,TER019,Planned,"DRG009,DRG012,DRG015,DRG005",3,Sample Accepted,2024-08-12,39,No,
VIS000076,2024-07-27,REP008,DOC0203,TER032,Camp,"DRG003,DRG005,DRG008,DRG001",1,Sample Accepted,2024-08-07,22,No,
VIS000731,2024-07-27,REP004,DOC0089,TER002,CME,"DRG011,DRG008,DRG010",2,Meeting Rescheduled,2024-08-06,14,No,
VIS001694,2024-07-27,REP017,DOC0225,TER023,Camp,"DRG012,DRG006,DRG001,DRG015",2,Sample Accepted,2024-08-15,34,No,
VIS001863,2024-07-27,REP006,DOC0182,TER011,Follow-up,"DRG003,DRG001,DRG010,DRG013",2,Sample Accepted,2024-08-16,31,No,
VIS000165,2024-07-28,REP001,DOC0266,TER035,Unplanned,"DRG013,DRG015,DRG001",2,Will Consider,2024-08-05,18,No,
VIS001129,2024-07-28,REP005,DOC0185,TER005,Follow-up,"DRG002,DRG013",3,Sample Accepted,2024-08-12,19,No,
VIS001378,2024-07-28,REP016,DOC0117,TER033,Unplanned,"DRG008,DRG012,DRG011,DRG001",2,Prescription Committed,2024-08-21,14,No,
VIS002598,2024-07-28,REP019,DOC0114,TER036,Planned,"DRG002,DRG001,DRG011",3,Not Interested,2024-08-05,31,No,
VIS000046,2024-07-29,REP002,DOC0197,TER001,Planned,"DRG014,DRG007,DRG005",2,Sample Accepted,2024-08-28,28,No,
VIS000656,2024-07-29,REP005,DOC0159,TER037,Planned,DRG015,0,Prescription Committed,2024-08-28,19,No,
VIS000575,2024-07-30,REP004,DOC0099,TER037,Follow-up,"DRG003,DRG006",3,Not Interested,2024-08-28,17,Yes,REP012
VIS000577,2024-07-30,REP015,DOC0221,TER017,Follow-up,"DRG010,DRG006,DRG009,DRG012",0,Will Consider,2024-08-10,25,Yes,REP017
VIS000662,2024-07-30,REP007,DOC0258,TER011,Planned,"DRG014,DRG007,DRG013",1,Prescription Committed,2024-08-18,22,No,
VIS001737,2024-07-31,REP011,DOC0190,TER015,Camp,"DRG008,DRG013",3,Will Consider,2024-08-14,39,Yes,REP017
VIS002843,2024-07-31,REP015,DOC0005,TER011,Planned,DRG012,2,Will Consider,2024-08-15,38,Yes,REP017
