TargetID,RepID,DrugID,FY_Quarter,SalesTarget_Value,SalesTarget_Units,VisitTarget,NewDoctorTarget
TGT003910,REP017,DRG005,FY2022-Q2,144805.86,276,31,4
TGT003911,REP017,DRG005,FY2022-Q3,144648.2,209,57,5
TGT003912,REP017,DRG005,FY2022-Q4,134909.11,287,42,2
TGT003913,REP017,DRG005,FY2023-Q1,237506.41,92,59,8
TGT003914,REP017,DRG005,FY2023-Q2,162045.69,131,29,10
TGT003915,REP017,DRG005,FY2023-Q3,106151.57,218,52,3
TGT003916,REP017,DRG005,FY2023-Q4,176183.99,71,41,9
TGT003917,REP017,DRG005,FY2024-Q1,190686.84,217,51,5
TGT003918,REP017,DRG005,FY2024-Q2,124562.41,58,43,8
TGT003919,REP017,DRG005,FY2024-Q3,185452.03,81,41,8
TGT003920,REP017,DRG005,FY2024-Q4,140124.4,84,31,10
TGT003921,REP017,DRG006,FY2021-Q1,33990.04,223,38,9
TGT003922,REP017,DRG006,FY2021-Q2,40439.73,201,38,9
TGT003923,REP017,DRG006,FY2021-Q3,57617.1,68,31,10
TGT003924,REP017,DRG006,FY2021-Q4,93847.05,297,53,6
TGT003925,REP017,DRG006,FY2022-Q1,73857.54,56,58,4
TGT003926,REP017,DRG006,FY2022-Q2,106744.54,290,48,10
TGT003927,REP017,DRG006,FY2022-Q3,87564.22,169,25,9
TGT003928,REP017,DRG006,FY2022-Q4,70778.07,257,25,6
TGT003929,REP017,DRG006,FY2023-Q1,77080.91,97,21,5
TGT003930,REP017,DRG006,FY2023-Q2,116502.87,175,51,9
TGT003931,REP017,DRG006,FY2023-Q3,47652.08,227,32,2
TGT003932,REP017,DRG006,FY2023-Q4,88750.15,229,56,4
TGT003933,REP017,DRG006,FY2024-Q1,96613.93,125,38,6
TGT003934,REP017,DRG006,FY2024-Q2,61693.22,154,45,7
TGT003935,REP017,DRG006,FY2024-Q3,69493.82,101,21,2
TGT003936,REP017,DRG006,FY2024-Q4,107723.53,55,52,8
TGT003937,REP017,DRG007,FY2021-Q1,1156904.92,203,29,3
TGT003938,REP017,DRG007,FY2021-Q2,2663455.26,137,50,8
TGT003939,REP017,DRG007,FY2021-Q3,1783477.91,253,53,7
TGT003940,REP017,DRG007,FY2021-Q4,1640015.55,285,51,7
TGT003941,REP017,DRG007,FY2022-Q1,2286539.49,249,21,6
TGT003942,REP017,DRG007,FY2022-Q2,1889385.38,143,34,10
TGT003943,REP017,DRG007,FY2022-Q3,3272232.38,143,42,6
TGT003944,REP017,DRG007,FY2022-Q4,1725591.06,93,33,2
TGT003945,REP017,DRG007,FY2023-Q1,2432543.81,273,53,9
TGT003946,REP017,DRG007,FY2023-Q2,959269.25,110,41,4
TGT003947,REP017,DRG007,FY2023-Q3,2221952.27,254,50,10
TGT003948,REP017,DRG007,FY2023-Q4,2929701.81,271,59,6
TGT003949,REP017,DRG007,FY2024-Q1,1165456.99,204,41,10
TGT003950,REP017,DRG007,FY2024-Q2,1915756.07,245,40,5
TGT003951,REP017,DRG007,FY2024-Q3,2366215.8,167,28,2
TGT003952,REP017,DRG007,FY2024-Q4,1632254.43,235,41,3
TGT003953,REP017,DRG008,FY2021-Q1,4363042.86,269,23,2
TGT003954,REP017,DRG008,FY2021-Q2,4708830.24,247,28,3
TGT003955,REP017,DRG008,FY2021-Q3,3099415.2,250,36,3
TGT003956,REP017,DRG008,FY2021-Q4,4355395.15,187,35,2
TGT003957,REP017,DRG008,FY2022-Q1,2174510.82,66,53,7
TGT003958,REP017,DRG008,FY2022-Q2,2686831.06,298,53,3
TGT003959,REP017,DRG008,FY2022-Q3,5697157.03,296,30,4
TGT003960,REP017,DRG008,FY2022-Q4,2269686.07,220,60,6
TGT003961,REP017,DRG008,FY2023-Q1,5279622.85,236,38,7
TGT003962,REP017,DRG008,FY2023-Q2,6125241.07,140,36,5
TGT003963,REP017,DRG008,FY2023-Q3,1926658.65,124,30,7
TGT003964,REP017,DRG008,FY2023-Q4,2331139.01,112,21,10
TGT003965,REP017,DRG008,FY2024-Q1,4409222.57,116,43,2
TGT003966,REP017,DRG008,FY2024-Q2,2913691.37,113,32,6
TGT003967,REP017,DRG008,FY2024-Q3,2893849.36,282,60,6
TGT003968,REP017,DRG008,FY2024-Q4,4762954.46,204,31,5
TGT003969,REP017,DRG009,FY2021-Q1,56895.84,175,34,5
TGT003970,REP017,DRG009,FY2021-Q2,90310.41,96,34,4
TGT003971,REP017,DRG009,FY2021-Q3,71877.92,113,27,8
TGT003972,REP017,DRG009,FY2021-Q4,93539.88,86,22,5
TGT003973,REP017,DRG009,FY2022-Q1,114419.11,225,60,7
TGT003974,REP017,DRG009,FY2022-Q2,118269.22,162,57,2
TGT003975,REP017,DRG009,FY2022-Q3,68555.15,88,47,9
TGT003976,REP017,DRG009,FY2022-Q4,84893.26,179,52,7
TGT003977,REP017,DRG009,FY2023-Q1,49439.56,241,57,5
TGT003978,REP017,DRG009,FY2023-Q2,100681.89,295,24,2
TGT003979,REP017,DRG009,FY2023-Q3,63917.35,287,29,4
TGT003980,REP017,DRG009,FY2023-Q4,29319.44,267,48,5
TGT003981,REP017,DRG009,FY2024-Q1,72650.61,88,28,5
TGT003982,REP017,DRG009,FY2024-Q2,92962.89,183,46,6
TGT003983,REP017,DRG009,FY2024-Q3,28035.79,161,31,9
TGT003984,REP017,DRG009,FY2024-Q4,30153.09,117,22,7
TGT003985,REP017,DRG010,FY2021-Q1,69147.82,154,49,9
TGT003986,REP017,DRG010,FY2021-Q2,127480.04,173,41,9
TGT003987,REP017,DRG010,FY2021-Q3,106704.83,118,59,5
TGT003988,REP017,DRG010,FY2021-Q4,72447.08,58,29,6
TGT003989,REP017,DRG010,FY2022-Q1,109075.86,207,54,3
TGT003990,REP017,DRG010,FY2022-Q2,80690.85,119,40,3
TGT003991,REP017,DRG010,FY2022-Q3,42389.61,113,24,8
TGT003992,REP017,DRG010,FY2022-Q4,112420.16,163,32,5
TGT003993,REP017,DRG010,FY2023-Q1,71672.39,141,56,5
TGT003994,REP017,DRG010,FY2023-Q2,51938.19,267,20,3
TGT003995,REP017,DRG010,FY2023-Q3,123795.32,77,53,4
TGT003996,REP017,DRG010,FY2023-Q4,149768.97,61,30,10
TGT003997,REP017,DRG010,FY2024-Q1,80052.66,109,25,5
TGT003998,REP017,DRG010,FY2024-Q2,83253.21,247,59,7
TGT003999,REP017,DRG010,FY2024-Q3,177662.57,198,56,6
TGT004000,REP017,DRG010,FY2024-Q4,77739.37,213,33,4
TGT004001,REP017,DRG011,FY2021-Q1,3880791.08,159,54,2
TGT004002,REP017,DRG011,FY2021-Q2,2107694.93,295,54,2
TGT004003,REP017,DRG011,FY2021-Q3,6771296.68,228,38,10
TGT004004,REP017,DRG011,FY2021-Q4,3842408.64,233,21,2
TGT004005,REP017,DRG011,FY2022-Q1,8928992.6,63,33,5
TGT004006,REP017,DRG011,FY2022-Q2,3274115.1,171,31,9
TGT004007,REP017,DRG011,FY2022-Q3,10638152.02,231,22,4
TGT004008,REP017,DRG011,FY2022-Q4,4922863.23,89,57,3
TGT004009,REP017,DRG011,FY2023-Q1,10100760.83,145,23,2
TGT004010,REP017,DRG011,FY2023-Q2,2430184.7,130,57,2
TGT004011,REP017,DRG011,FY2023-Q3,5104875.03,291,38,3
TGT004012,REP017,DRG011,FY2023-Q4,5899047.6,203,40,7
TGT004013,REP017,DRG011,FY2024-Q1,8695290.79,125,20,7
TGT004014,REP017,DRG011,FY2024-Q2,9486660.84,65,54,5
TGT004015,REP017,DRG011,FY2024-Q3,4351454.76,54,48,5
TGT004016,REP017,DRG011,FY2024-Q4,4554440.91,85,41,9
TGT004017,REP017,DRG012,FY2021-Q1,18813.67,187,34,7
TGT004018,REP017,DRG012,FY2021-Q2,26675.93,111,60,4
TGT004019,REP017,DRG012,FY2021-Q3,10497.15,228,55,9
TGT004020,REP017,DRG012,FY2021-Q4,6401.71,71,24,7
TGT004021,REP017,DRG012,FY2022-Q1,5972.25,292,25,5
TGT004022,REP017,DRG012,FY2022-Q2,13162.4,58,52,2
TGT004023,REP017,DRG012,FY2022-Q3,21755.48,231,52,7
TGT004024,REP017,DRG012,FY2022-Q4,15907.95,289,30,8
TGT004025,REP017,DRG012,FY2023-Q1,12707.47,103,60,5
TGT004026,REP017,DRG012,FY2023-Q2,21544.82,190,54,6
TGT004027,REP017,DRG012,FY2023-Q3,16491.24,162,44,9
TGT004028,REP017,DRG012,FY2023-Q4,14379.17,53,60,5
TGT004029,REP017,DRG012,FY2024-Q1,8149.8,123,38,2
TGT004030,REP017,DRG012,FY2024-Q2,11159.04,258,39,5
TGT004031,REP017,DRG012,FY2024-Q3,19093.89,120,32,5
TGT004032,REP017,DRG012,FY2024-Q4,5539.39,265,41,2
TGT004033,REP017,DRG013,FY2021-Q1,17600.15,84,57,7
TGT004034,REP017,DRG013,FY2021-Q2,20070.77,177,23,5
TGT004035,REP017,DRG013,FY2021-Q3,16429.64,277,53,7
TGT004036,REP017,DRG013,FY2021-Q4,21980.19,59,30,8
TGT004037,REP017,DRG013,FY2022-Q1,30564.72,293,59,3
TGT004038,REP017,DRG013,FY2022-Q2,32129.56,261,45,9
TGT004039,REP017,DRG013,FY2022-Q3,27191.18,178,24,2
TGT004040,REP017,DRG013,FY2022-Q4,12844.43,114,27,6
TGT004041,REP017,DRG013,FY2023-Q1,36017.09,51,31,4
TGT004042,REP017,DRG013,FY2023-Q2,13523.04,183,58,5
TGT004043,REP017,DRG013,FY2023-Q3,14691.9,99,31,2
TGT004044,REP017,DRG013,FY2023-Q4,17425.16,136,20,6
TGT004045,REP017,DRG013,FY2024-Q1,18494.34,89,51,4
TGT004046,REP017,DRG013,FY2024-Q2,19491.47,140,38,4
TGT004047,REP017,DRG013,FY2024-Q3,14219.33,248,39,9
TGT004048,REP017,DRG013,FY2024-Q4,37702.62,127,33,3
TGT004049,REP017,DRG014,FY2021-Q1,32718.86,203,27,7
TGT004050,REP017,DRG014,FY2021-Q2,17530.3,153,32,6
TGT004051,REP017,DRG014,FY2021-Q3,33428.8,189,33,3
TGT004052,REP017,DRG014,FY2021-Q4,34896.59,254,58,3
TGT004053,REP017,DRG014,FY2022-Q1,11697.07,86,49,3
TGT004054,REP017,DRG014,FY2022-Q2,33538.98,58,21,6
TGT004055,REP017,DRG014,FY2022-Q3,30157.99,199,49,6
TGT004056,REP017,DRG014,FY2022-Q4,21410.44,125,45,2
TGT004057,REP017,DRG014,FY2023-Q1,25563.75,108,24,10
TGT004058,REP017,DRG014,FY2023-Q2,36039.55,175,47,2
TGT004059,REP017,DRG014,FY2023-Q3,45546.01,149,41,4
TGT004060,REP017,DRG014,FY2023-Q4,17955.94,229,32,9
TGT004061,REP017,DRG014,FY2024-Q1,16205.27,75,33,8
TGT004062,REP017,DRG014,FY2024-Q2,20291.65,213,41,2
TGT004063,REP017,DRG014,FY2024-Q3,17914.76,94,41,6
TGT004064,REP017,DRG014,FY2024-Q4,31395.12,212,59,7
TGT004065,REP017,DRG015,FY2021-Q1,70206.3,197,27,2
TGT004066,REP017,DRG015,FY2021-Q2,145103.51,251,25,4
TGT004067,REP017,DRG015,FY2021-Q3,180715.89,204,30,9
TGT004068,REP017,DRG015,FY2021-Q4,142134.94,298,30,2
TGT004069,REP017,DRG015,FY2022-Q1,53929.37,57,53,3
TGT004070,REP017,DRG015,FY2022-Q2,105121.1,170,27,4
TGT004071,REP017,DRG015,FY2022-Q3,82136.12,53,40,7
TGT004072,REP017,DRG015,FY2022-Q4,72471.7,159,20,5
TGT004073,REP017,DRG015,FY2023-Q1,157229.45,294,27,9
TGT004074,REP017,DRG015,FY2023-Q2,109526.55,141,34,3
TGT004075,REP017,DRG015,FY2023-Q3,181420.47,185,35,5
TGT004076,REP017,DRG015,FY2023-Q4,131737.27,178,49,6
TGT004077,REP017,DRG015,FY2024-Q1,86722.31,128,49,9
TGT004078,REP017,DRG015,FY2024-Q2,185804.23,93,59,10
TGT004079,REP017,DRG015,FY2024-Q3,146068.73,250,52,5
TGT004080,REP017,DRG015,FY2024-Q4,70607.99,275,38,7
TGT004081,REP018,DRG001,FY2021-Q1,22160.17,162,33,4
TGT004082,REP018,DRG001,FY2021-Q2,50043.4,119,41,5
TGT004083,REP018,DRG001,FY2021-Q3,63659.72,239,34,7
TGT004084,REP018,DRG001,FY2021-Q4,98176.56,111,28,2
TGT004085,REP018,DRG001,FY2022-Q1,79387.03,195,28,10
TGT004086,REP018,DRG001,FY2022-Q2,53866.26,297,59,8
TGT004087,REP018,DRG001,FY2022-Q3,58842.83,58,55,5
TGT004088,REP018,DRG001,FY2022-Q4,25349.42,86,56,9
TGT004089,REP018,DRG001,FY2023-Q1,88582.46,283,38,8
TGT004090,REP018,DRG001,FY2023-Q2,71651.15,290,33,7
TGT004091,REP018,DRG001,FY2023-Q3,83024.25,237,54,3
TGT004092,REP018,DRG001,FY2023-Q4,57973.69,78,42,2
TGT004093,REP018,DRG001,FY2024-Q1,50123.82,52,20,6
TGT004094,REP018,DRG001,FY2024-Q2,75015.64,165,41,9
TGT004095,REP018,DRG001,FY2024-Q3,44030.02,223,22,5
TGT004096,REP018,DRG001,FY2024-Q4,95060.18,210,48,4
TGT004097,REP018,DRG002,FY2021-Q1,118808.81,98,37,6
TGT004098,REP018,DRG002,FY2021-Q2,118988.63,217,44,7
TGT004099,REP018,DRG002,FY2021-Q3,98391.94,99,20,4
TGT004100,REP018,DRG002,FY2021-Q4,35002.75,71,39,10
TGT004101,REP018,DRG002,FY2022-Q1,136565.86,152,41,10
TGT004102,REP018,DRG002,FY2022-Q2,156124.36,226,21,2
TGT004103,REP018,DRG002,FY2022-Q3,120520.12,131,28,7
TGT004104,REP018,DRG002,FY2022-Q4,101922.14,249,59,2
TGT004105,REP018,DRG002,FY2023-Q1,57970.85,152,44,9
TGT004106,REP018,DRG002,FY2023-Q2,119323.62,99,52,10
TGT004107,REP018,DRG002,FY2023-Q3,88642.06,150,27,9
TGT004108,REP018,DRG002,FY2023-Q4,146913.13,183,22,4
TGT004109,REP018,DRG002,FY2024-Q1,72626.36,50,33,4
TGT004110,REP018,DRG002,FY2024-Q2,168621.08,54,46,4
TGT004111,REP018,DRG002,FY2024-Q3,43955.76,196,54,6
TGT004112,REP018,DRG002,FY2024-Q4,140723.67,130,31,8
TGT004113,REP018,DRG003,FY2021-Q1,60883.05,69,38,3
TGT004114,REP018,DRG003,FY2021-Q2,70214.27,121,31,6
TGT004115,REP018,DRG003,FY2021-Q3,24067.56,258,35,5
TGT004116,REP018,DRG003,FY2021-Q4,26756.99,256,40,3
TGT004117,REP018,DRG003,FY2022-Q1,18224.17,81,42,9
TGT004118,REP018,DRG003,FY2022-Q2,23038.69,229,31,8
TGT004119,REP018,DRG003,FY2022-Q3,56256.31,227,33,7
TGT004120,REP018,DRG003,FY2022-Q4,45562.51,152,45,9
TGT004121,REP018,DRG003,FY2023-Q1,40893.17,161,59,6
TGT004122,REP018,DRG003,FY2023-Q2,26106.31,144,29,2
TGT004123,REP018,DRG003,FY2023-Q3,23945.81,181,24,9
TGT004124,REP018,DRG003,FY2023-Q4,29714.44,234,30,10
TGT004125,REP018,DRG003,FY2024-Q1,58444.01,226,58,6
TGT004126,REP018,DRG003,FY2024-Q2,41614.54,164,23,3
TGT004127,REP018,DRG003,FY2024-Q3,71456.46,92,32,9
TGT004128,REP018,DRG003,FY2024-Q4,31094.63,212,42,9
TGT004129,REP018,DRG004,FY2021-Q1,225426.98,284,41,4
TGT004130,REP018,DRG004,FY2021-Q2,193040.36,71,43,7
TGT004131,REP018,DRG004,FY2021-Q3,248490.29,143,31,4
TGT004132,REP018,DRG004,FY2021-Q4,328921.31,271,29,6
TGT004133,REP018,DRG004,FY2022-Q1,346378.55,91,53,8
TGT004134,REP018,DRG004,FY2022-Q2,250200.7,131,54,4
TGT004135,REP018,DRG004,FY2022-Q3,104970.71,271,38,6
TGT004136,REP018,DRG004,FY2022-Q4,156543.66,114,52,2
TGT004137,REP018,DRG004,FY2023-Q1,101245.95,184,32,10
TGT004138,REP018,DRG004,FY2023-Q2,246568.54,224,21,5
TGT004139,REP018,DRG004,FY2023-Q3,257020.33,206,25,5
TGT004140,REP018,DRG004,FY2023-Q4,110427.24,85,51,3
TGT004141,REP018,DRG004,FY2024-Q1,330711.19,198,31,8
TGT004142,REP018,DRG004,FY2024-Q2,164262.65,285,58,4
TGT004143,REP018,DRG004,FY2024-Q3,261200.9,101,33,9
TGT004144,REP018,DRG004,FY2024-Q4,320295.3,58,25,5
TGT004145,REP018,DRG005,FY2021-Q1,174642.73,138,39,10
TGT004146,REP018,DRG005,FY2021-Q2,103306.71,71,54,9
TGT004147,REP018,DRG005,FY2021-Q3,198467.53,119,40,10
TGT004148,REP018,DRG005,FY2021-Q4,90101.72,276,59,9
TGT004149,REP018,DRG005,FY2022-Q1,61478.04,243,21,2
TGT004150,REP018,DRG005,FY2022-Q2,127856.64,158,58,5
TGT004151,REP018,DRG005,FY2022-Q3,120413.42,54,48,9
TGT004152,REP018,DRG005,FY2022-Q4,97501.26,268,47,2
TGT004153,REP018,DRG005,FY2023-Q1,162306.5,158,31,8
TGT004154,REP018,DRG005,FY2023-Q2,76497.38,182,38,3
TGT004155,REP018,DRG005,FY2023-Q3,52461.84,180,54,6
TGT004156,REP018,DRG005,FY2023-Q4,237557.29,197,23,2
TGT004157,REP018,DRG005,FY2024-Q1,238960.26,230,58,5
TGT004158,REP018,DRG005,FY2024-Q2,194339.5,297,31,6
TGT004159,REP018,DRG005,FY2024-Q3,170928.03,234,49,8
TGT004160,REP018,DRG005,FY2024-Q4,193385.11,77,31,10
TGT004161,REP018,DRG006,FY2021-Q1,58831.16,72,41,4
TGT004162,REP018,DRG006,FY2021-Q2,76887.39,58,40,8
TGT004163,REP018,DRG006,FY2021-Q3,141154.04,162,22,6
TGT004164,REP018,DRG006,FY2021-Q4,93925.51,190,21,2
TGT004165,REP018,DRG006,FY2022-Q1,65443.45,246,44,10
TGT004166,REP018,DRG006,FY2022-Q2,63993.12,149,47,6
TGT004167,REP018,DRG006,FY2022-Q3,79425.2,104,41,8
TGT004168,REP018,DRG006,FY2022-Q4,57697.23,122,48,4
TGT004169,REP018,DRG006,FY2023-Q1,85725.39,225,48,7
TGT004170,REP018,DRG006,FY2023-Q2,141857.04,245,21,2
TGT004171,REP018,DRG006,FY2023-Q3,31534.81,153,47,6
TGT004172,REP018,DRG006,FY2023-Q4,110218.49,273,54,10
TGT004173,REP018,DRG006,FY2024-Q1,33691.9,111,57,4
TGT004174,REP018,DRG006,FY2024-Q2,30458.15,129,50,3
TGT004175,REP018,DRG006,FY2024-Q3,47320.52,196,57,2
TGT004176,REP018,DRG006,FY2024-Q4,112989.33,75,34,10
TGT004177,REP018,DRG007,FY2021-Q1,3655238.9,147,38,4
TGT004178,REP018,DRG007,FY2021-Q2,1270550.08,295,35,2
TGT004179,REP018,DRG007,FY2021-Q3,1033655.29,126,40,10
TGT004180,REP018,DRG007,FY2021-Q4,1146550.84,63,42,8
TGT004181,REP018,DRG007,FY2022-Q1,1866468.42,145,27,6
TGT004182,REP018,DRG007,FY2022-Q2,1488295.63,106,24,5
TGT004183,REP018,DRG007,FY2022-Q3,3612713.16,108,38,7
TGT004184,REP018,DRG007,FY2022-Q4,2080115.48,183,56,9
TGT004185,REP018,DRG007,FY2023-Q1,1265442.82,183,42,2
TGT004186,REP018,DRG007,FY2023-Q2,3923903.45,170,46,8
TGT004187,REP018,DRG007,FY2023-Q3,3622706.89,225,45,4
TGT004188,REP018,DRG007,FY2023-Q4,2891429.62,205,26,2
TGT004189,REP018,DRG007,FY2024-Q1,3559333.72,166,58,2
TGT004190,REP018,DRG007,FY2024-Q2,2829083.74,182,58,2
TGT004191,REP018,DRG007,FY2024-Q3,1266894.56,156,30,9
TGT004192,REP018,DRG007,FY2024-Q4,1309131.03,203,45,8
TGT004193,REP018,DRG008,FY2021-Q1,3088079.95,190,57,7
TGT004194,REP018,DRG008,FY2021-Q2,5497484,134,25,5
TGT004195,REP018,DRG008,FY2021-Q3,2959691.55,248,30,10
TGT004196,REP018,DRG008,FY2021-Q4,4952335.46,136,40,8
TGT004197,REP018,DRG008,FY2022-Q1,2169764.59,297,32,9
TGT004198,REP018,DRG008,FY2022-Q2,3560322.61,93,23,9
TGT004199,REP018,DRG008,FY2022-Q3,1936711.36,153,22,9
TGT004200,REP018,DRG008,FY2022-Q4,4080931.99,206,47,10
TGT004201,REP018,DRG008,FY2023-Q1,7105139.61,94,29,5
TGT004202,REP018,DRG008,FY2023-Q2,4748697.21,186,40,5
TGT004203,REP018,DRG008,FY2023-Q3,3681952.15,84,43,3
TGT004204,REP018,DRG008,FY2023-Q4,4397479.11,94,41,6
TGT004205,REP018,DRG008,FY2024-Q1,3117909.76,118,35,9
TGT004206,REP018,DRG008,FY2024-Q2,5551185.82,135,21,8
TGT004207,REP018,DRG008,FY2024-Q3,5408151.38,151,38,6
TGT004208,REP018,DRG008,FY2024-Q4,4713594.73,75,50,8
TGT004209,REP018,DRG009,FY2021-Q1,111267.42,76,51,2
TGT004210,REP018,DRG009,FY2021-Q2,33056.82,203,34,7
TGT004211,REP018,DRG009,FY2021-Q3,63901.44,54,44,8
TGT004212,REP018,DRG009,FY2021-Q4,100760.92,214,38,4
TGT004213,REP018,DRG009,FY2022-Q1,59336.39,103,50,5
TGT004214,REP018,DRG009,FY2022-Q2,36747.08,55,44,5
TGT004215,REP018,DRG009,FY2022-Q3,48396.43,165,42,8
TGT004216,REP018,DRG009,FY2022-Q4,55551.03,257,52,7
TGT004217,REP018,DRG009,FY2023-Q1,74157.06,286,47,6
TGT004218,REP018,DRG009,FY2023-Q2,39967.08,70,49,7
TGT004219,REP018,DRG009,FY2023-Q3,48763.78,144,39,10
TGT004220,REP018,DRG009,FY2023-Q4,39682.08,148,43,7
TGT004221,REP018,DRG009,FY2024-Q1,80298.92,144,46,4
TGT004222,REP018,DRG009,FY2024-Q2,92378.11,159,22,8
TGT004223,REP018,DRG009,FY2024-Q3,100842.63,128,25,4
TGT004224,REP018,DRG009,FY2024-Q4,29687.59,143,51,7
TGT004225,REP018,DRG010,FY2021-Q1,79894.37,219,32,3
TGT004226,REP018,DRG010,FY2021-Q2,47281.79,237,52,4
TGT004227,REP018,DRG010,FY2021-Q3,107414.03,188,34,8
TGT004228,REP018,DRG010,FY2021-Q4,83345.76,61,27,4
TGT004229,REP018,DRG010,FY2022-Q1,156938.13,225,27,7
TGT004230,REP018,DRG010,FY2022-Q2,69912.45,100,25,9
TGT004231,REP018,DRG010,FY2022-Q3,76394.92,96,54,3
TGT004232,REP018,DRG010,FY2022-Q4,104325.1,268,34,9
TGT004233,REP018,DRG010,FY2023-Q1,114259.11,145,23,3
TGT004234,REP018,DRG010,FY2023-Q2,134982.88,200,22,3
TGT004235,REP018,DRG010,FY2023-Q3,140962.95,220,22,3
TGT004236,REP018,DRG010,FY2023-Q4,141838.25,279,42,5
TGT004237,REP018,DRG010,FY2024-Q1,96613.49,50,24,6
TGT004238,REP018,DRG010,FY2024-Q2,124894.08,71,25,5
TGT004239,REP018,DRG010,FY2024-Q3,82902.64,93,27,10
TGT004240,REP018,DRG010,FY2024-Q4,131344.58,184,24,7
TGT004241,REP018,DRG011,FY2021-Q1,8523098.94,299,25,6
TGT004242,REP018,DRG011,FY2021-Q2,5745158.13,125,37,6
TGT004243,REP018,DRG011,FY2021-Q3,6176426.32,171,59,8
TGT004244,REP018,DRG011,FY2021-Q4,2562669.8,277,59,8
TGT004245,REP018,DRG011,FY2022-Q1,2994698.56,198,58,3
TGT004246,REP018,DRG011,FY2022-Q2,7161517.82,276,55,3
TGT004247,REP018,DRG011,FY2022-Q3,9498403.48,280,24,9
TGT004248,REP018,DRG011,FY2022-Q4,4905439.13,100,22,7
TGT004249,REP018,DRG011,FY2023-Q1,2707978.69,60,44,10
TGT004250,REP018,DRG011,FY2023-Q2,5425682.11,208,29,7
TGT004251,REP018,DRG011,FY2023-Q3,2539182.95,254,36,6
TGT004252,REP018,DRG011,FY2023-Q4,6067693.31,55,28,4
TGT004253,REP018,DRG011,FY2024-Q1,9620521.34,131,49,7
TGT004254,REP018,DRG011,FY2024-Q2,9564874.64,272,37,2
TGT004255,REP018,DRG011,FY2024-Q3,6175441.61,219,60,5
TGT004256,REP018,DRG011,FY2024-Q4,7680683.19,60,51,3
TGT004257,REP018,DRG012,FY2021-Q1,5922.66,236,42,9
TGT004258,REP018,DRG012,FY2021-Q2,9357.62,299,56,3
TGT004259,REP018,DRG012,FY2021-Q3,9068.3,200,22,3
TGT004260,REP018,DRG012,FY2021-Q4,19811.21,273,47,7
TGT004261,REP018,DRG012,FY2022-Q1,11197.7,62,37,9
TGT004262,REP018,DRG012,FY2022-Q2,16803.61,167,36,9
TGT004263,REP018,DRG012,FY2022-Q3,5779.02,70,57,7
TGT004264,REP018,DRG012,FY2022-Q4,7601,85,52,10
TGT004265,REP018,DRG012,FY2023-Q1,20216.65,215,22,7
TGT004266,REP018,DRG012,FY2023-Q2,12238.76,155,49,2
TGT004267,REP018,DRG012,FY2023-Q3,27095.92,248,47,10
TGT004268,REP018,DRG012,FY2023-Q4,9370.68,283,48,3
TGT004269,REP018,DRG012,FY2024-Q1,20484.12,203,26,4
TGT004270,REP018,DRG012,FY2024-Q2,17772.29,281,36,10
TGT004271,REP018,DRG012,FY2024-Q3,17606.54,55,50,9
TGT004272,REP018,DRG012,FY2024-Q4,21302.07,144,21,3
TGT004273,REP018,DRG013,FY2021-Q1,7689.36,112,24,7
TGT004274,REP018,DRG013,FY2021-Q2,18685.17,103,22,10
TGT004275,REP018,DRG013,FY2021-Q3,30554.23,179,36,3
TGT004276,REP018,DRG013,FY2021-Q4,21312,211,31,7
TGT004277,REP018,DRG013,FY2022-Q1,23619.74,172,22,10
TGT004278,REP018,DRG013,FY2022-Q2,15573.3,246,42,2
TGT004279,REP018,DRG013,FY2022-Q3,31089.11,114,54,5
TGT004280,REP018,DRG013,FY2022-Q4,19416.13,188,24,7
TGT004281,REP018,DRG013,FY2023-Q1,10971,221,43,2
TGT004282,REP018,DRG013,FY2023-Q2,33345.04,131,59,10
TGT004283,REP018,DRG013,FY2023-Q3,23059.43,296,48,3
TGT004284,REP018,DRG013,FY2023-Q4,24356.86,205,30,8
TGT004285,REP018,DRG013,FY2024-Q1,29684.27,135,33,10
TGT004286,REP018,DRG013,FY2024-Q2,32979.76,130,25,10
TGT004287,REP018,DRG013,FY2024-Q3,21444.52,294,60,7
TGT004288,REP018,DRG013,FY2024-Q4,15729.1,61,59,9
TGT004289,REP018,DRG014,FY2021-Q1,33740.77,127,31,8
TGT004290,REP018,DRG014,FY2021-Q2,26049.73,288,24,10
TGT004291,REP018,DRG014,FY2021-Q3,18442,121,39,10
TGT004292,REP018,DRG014,FY2021-Q4,43457.6,280,51,7
TGT004293,REP018,DRG014,FY2022-Q1,22004.66,241,41,4
TGT004294,REP018,DRG014,FY2022-Q2,54377.99,260,31,2
TGT004295,REP018,DRG014,FY2022-Q3,38091.98,263,59,7
TGT004296,REP018,DRG014,FY2022-Q4,15982.5,241,34,5
TGT004297,REP018,DRG014,FY2023-Q1,38926.52,131,48,6
TGT004298,REP018,DRG014,FY2023-Q2,22464.77,286,22,10
TGT004299,REP018,DRG014,FY2023-Q3,44860.64,178,22,7
TGT004300,REP018,DRG014,FY2023-Q4,21578.04,237,41,8
TGT004301,REP018,DRG014,FY2024-Q1,22567.87,71,25,10
TGT004302,REP018,DRG014,FY2024-Q2,54370.97,250,20,9
TGT004303,REP018,DRG014,FY2024-Q3,14927.18,129,41,8
TGT004304,REP018,DRG014,FY2024-Q4,15878,246,38,10
